,price,neighbourhood,latitude,longitude,property_type,bathrooms,bedrooms,beds,host_is_superhost,parking,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
304,105,6.0,40.61269,-74.03381,23.0,1.0,1,2,0.0,0.0,1,0,0
305,125,68.0,40.67858,-73.9853699999999,1.0,1.0,1,1,1.0,0.0,0,1,0
306,225,181.0,40.70821,-73.95352,1.0,1.0,2,2,0.0,1.0,1,0,0
307,200,24.0,40.68444,-73.99904,1.0,1.0,1,3,0.0,0.0,0,1,0
308,68,18.0,40.6799599999999,-73.9802699999999,29.0,2.0,2,4,0.0,1.0,1,0,0
309,75,18.0,40.68721,-74.00147,1.0,1.0,1,1,0.0,0.0,0,1,0
310,160,64.0,40.69011,-73.97691,1.0,1.0,1,1,1.0,0.0,1,0,0
311,249,18.0,40.66641,-73.98283,21.0,2.5,4,4,0.0,0.0,1,0,0
312,35,157.0,40.8687,-73.8524,21.0,1.0,2,1,0.0,1.0,0,1,0
313,300,101.0,40.78451,-73.97882,1.0,1.0,1,3,0.0,1.0,1,0,0
314,68,154.0,40.59274,-74.16178,1.0,1.0,2,1,0.0,0.0,0,1,0
315,198,101.0,40.72701,-74.0011,1.0,1.0,1,1,0.0,1.0,1,0,0
316,100,32.0,40.68607,-73.95839,1.0,1.0,1,1,0.0,1.0,1,0,0
317,175,18.0,40.71345,-73.95689,23.0,1.0,1,1,0.0,0.0,1,0,0
318,180,101.0,40.72903,-74.00028,1.0,1.0,1,1,0.0,0.0,1,0,0
319,150,101.0,40.79842,-73.96903,1.0,1.0,1,1,0.0,0.0,1,0,0
320,175,101.0,40.72454,-73.97944,23.0,1.0,1,2,0.0,0.0,1,0,0
321,150,101.0,40.72756,-73.97939,1.0,1.0,1,1,0.0,0.0,1,0,0
322,145,101.0,40.7395099999999,-73.98146,1.0,1.0,1,1,0.0,0.0,1,0,0
323,96,181.0,40.7139,-73.96553,23.0,1.0,2,2,0.0,1.0,1,0,0
324,125,135.0,40.67717,-73.96915,1.0,1.0,1,2,0.0,0.0,1,0,0
325,150,10.0,40.68543,-73.93838,1.0,1.0,1,3,0.0,0.0,1,0,0
326,180,18.0,40.69849,-73.92678,23.0,1.0,1,1,0.0,0.0,1,0,0
327,99,64.0,40.68679,-73.97378,1.0,1.0,1,1,1.0,1.0,1,0,0
328,130,27.0,40.7508599999999,-73.99776,1.0,1.0,1,1,0.0,0.0,1,0,0
329,150,18.0,40.71915,-73.95581,1.0,1.0,2,2,0.0,0.0,1,0,0
330,70,136.0,40.70278,-73.90153,1.0,1.0,1,1,0.0,0.0,1,0,0
331,82,101.0,40.77108,-73.9596699999999,1.0,1.0,1,1,0.0,1.0,0,1,0
332,160,18.0,40.69432,-73.96481,1.0,1.0,1,1,0.0,0.0,1,0,0
333,115,101.0,40.82749,-73.9382,1.0,1.0,1,1,0.0,0.0,0,1,0
334,150,128.0,40.66777,-73.9836699999999,1.0,1.0,1,1,0.0,0.0,0,1,0
335,69,138.0,40.72719,-73.86166,1.0,1.0,1,1,0.0,1.0,1,0,0
336,375,128.0,40.6605099999999,-73.98495,29.0,2.0,4,4,0.0,1.0,1,0,0
337,200,75.0,40.73067,-73.955,1.0,1.0,1,1,0.0,1.0,1,0,0
338,150,101.0,40.72246,-73.99552,1.0,1.0,1,1,0.0,0.0,1,0,0
339,50,50.0,40.80762,-73.94017,1.0,1.0,1,2,0.0,1.0,0,1,0
340,60,18.0,40.6778599999999,-73.97166,1.0,1.0,1,1,0.0,0.0,0,1,0
341,90,101.0,40.7776099999999,-73.94606,1.0,1.0,1,1,0.0,1.0,0,1,0
342,175,167.0,40.76413,-73.9622699999999,1.0,1.0,1,1,0.0,0.0,1,0,0
343,36,18.0,40.66119,-73.98822,1.0,1.0,1,1,0.0,1.0,0,1,0
344,250,101.0,40.78339,-73.98003,1.0,1.0,2,2,0.0,1.0,1,0,0
345,275,42.0,40.67147,-73.94979,1.0,2.0,2,2,0.0,1.0,1,0,0
346,450,181.0,40.70762,-73.96764,23.0,1.0,1,1,0.0,0.0,1,0,0
347,165,101.0,40.7311,-73.99913,1.0,1.0,1,2,0.0,0.0,1,0,0
348,175,10.0,40.69043,-73.9567699999999,1.0,1.5,2,2,1.0,1.0,1,0,0
349,230,101.0,40.74552,-74.0006,1.0,1.0,2,2,0.0,0.0,1,0,0
350,58,101.0,40.72006,-73.99579,1.0,1.0,1,1,1.0,0.0,0,1,0
351,120,156.0,40.64437,-74.00304,1.0,1.0,2,2,0.0,0.0,1,0,0
352,110,167.0,40.77424,-73.94839,1.0,1.0,1,1,0.0,0.0,1,0,0
353,69,95.0,40.6584099999999,-73.95016,21.0,1.0,1,1,0.0,1.0,0,1,0
354,135,18.0,40.69271,-73.99365,1.0,1.0,1,1,0.0,0.0,1,0,0
355,90,58.0,40.64882,-73.9605,1.0,1.0,1,1,0.0,0.0,1,0,0
356,199,75.0,40.72515,-73.95153,1.0,1.0,1,1,0.0,0.0,0,1,0
357,90,1.0,40.72564,-73.98252,1.0,1.0,1,1,0.0,0.0,1,0,0
358,160,101.0,40.78024,-73.94813,1.0,1.0,1,1,0.0,1.0,1,0,0
359,65,128.0,40.6599,-73.98279,1.0,1.0,1,1,0.0,1.0,0,1,0
360,399,27.0,40.74664,-73.99441,23.0,2.0,2,3,0.0,0.0,1,0,0
361,90,18.0,40.68343,-73.99189,1.0,1.0,1,1,0.0,0.0,1,0,0
362,50,18.0,40.6832799999999,-73.9379,1.0,1.5,1,1,0.0,0.0,0,1,0
363,150,10.0,40.68269,-73.94004,21.0,1.5,2,2,0.0,0.0,1,0,0
364,130,64.0,40.68522,-73.97771,23.0,1.0,1,2,0.0,1.0,1,0,0
365,120,101.0,40.78292,-73.97438,1.0,1.0,1,2,1.0,1.0,1,0,0
366,165,101.0,40.79785,-73.97202,1.0,1.0,1,1,0.0,0.0,1,0,0
367,100,101.0,40.73047,-73.98229,1.0,1.0,1,1,0.0,0.0,1,0,0
368,80,42.0,40.6772,-73.9506,1.0,1.0,2,1,0.0,1.0,0,1,0
369,159,18.0,40.66732,-73.98233,1.0,1.0,2,3,0.0,0.0,1,0,0
370,75,18.0,40.72437,-73.94847,1.0,1.0,1,1,0.0,0.0,0,1,0
371,80,18.0,40.67649,-73.9435,1.0,1.0,1,1,0.0,1.0,0,1,0
372,275,181.0,40.7197,-73.95741,23.0,1.0,1,1,0.0,0.0,1,0,0
373,250,18.0,40.70989,-73.95347,1.0,1.0,2,2,0.0,0.0,1,0,0
374,175,19.0,40.69464,-73.99885,1.0,1.0,1,1,0.0,1.0,1,0,0
375,140,18.0,40.6877,-73.95824,1.0,1.0,2,2,0.0,1.0,1,0,0
376,54,10.0,40.69079,-73.95809,1.0,1.0,1,1,0.0,0.0,0,1,0
377,75,140.0,40.70001,-73.90698,1.0,1.0,1,1,0.0,0.0,1,0,0
378,110,101.0,40.77247,-73.94665,1.0,1.0,1,1,0.0,0.0,1,0,0
379,300,101.0,40.73413,-74.00465,1.0,2.0,2,2,0.0,0.0,1,0,0
380,331,101.0,40.73474,-73.9952699999999,1.0,2.0,1,1,0.0,0.0,1,0,0
381,77,181.0,40.7131599999999,-73.94532,1.0,1.0,1,1,0.0,1.0,0,1,0
382,120,128.0,40.67465,-73.97975,1.0,1.0,1,1,0.0,0.0,1,0,0
383,179,168.0,40.7839,-73.9789699999999,12.0,1.0,1,1,0.0,0.0,1,0,0
384,149,32.0,40.68533,-73.96808,1.0,1.0,1,1,0.0,0.0,1,0,0
385,180,14.0,40.68379,-73.98313,1.0,1.0,2,2,0.0,0.0,1,0,0
386,260,18.0,40.6796299999999,-73.97237,1.0,1.0,2,3,0.0,0.0,1,0,0
387,55,136.0,40.69249,-73.73382,1.0,1.0,1,2,0.0,1.0,0,1,0
388,200,101.0,40.76985,-73.95815,1.0,1.0,1,2,0.0,0.0,1,0,0
389,125,18.0,40.67293,-73.96399,1.0,1.0,1,1,0.0,0.0,1,0,0
390,275,18.0,40.7072,-73.92245,23.0,1.0,1,3,0.0,0.0,1,0,0
391,45,89.0,40.6916,-73.73323,21.0,1.0,1,1,0.0,0.0,0,1,0
392,130,101.0,40.71655,-74.01171,1.0,1.0,2,2,0.0,0.0,1,0,0
393,90,181.0,40.7095799999999,-73.93578,1.0,1.0,1,1,0.0,1.0,1,0,0
394,115,18.0,40.66959,-73.95718,1.0,1.0,1,1,0.0,0.0,1,0,0
395,200,135.0,40.6806599999999,-73.96644,21.0,2.0,2,2,0.0,1.0,1,0,0
396,64,18.0,40.71447,-73.95237,23.0,1.5,1,1,1.0,1.0,0,1,0
397,65,10.0,40.68372,-73.9406,1.0,1.0,1,2,0.0,1.0,0,1,0
398,175,3.0,40.76408,-73.92461,1.0,1.0,1,1,0.0,0.0,1,0,0
399,85,18.0,40.66839,-73.96001,1.0,1.0,1,1,0.0,0.0,0,1,0
400,50,94.0,40.74285,-73.97986,1.0,1.0,1,2,1.0,0.0,1,0,0
401,136,80.0,40.80352,-73.95127,1.0,1.0,2,4,1.0,0.0,1,0,0
402,400,18.0,40.71455,-73.93739,21.0,2.0,4,4,0.0,1.0,1,0,0
403,180,18.0,40.71402,-73.93989,1.0,1.5,2,2,0.0,0.0,1,0,0
404,85,18.0,40.71382,-73.94164,1.0,1.0,1,1,0.0,1.0,0,1,0
405,195,101.0,40.72625,-74.0018,1.0,1.0,1,1,0.0,0.0,0,0,1
406,165,101.0,40.73485,-74.0063699999999,1.0,1.0,1,1,0.0,1.0,1,0,0
407,80,18.0,40.70074,-73.92333,12.0,1.0,1,1,0.0,1.0,0,1,0
408,52,136.0,40.73607,-73.92439,21.0,1.0,1,1,0.0,0.0,0,1,0
409,160,101.0,40.72095,-73.99401,1.0,1.0,1,1,0.0,0.0,1,0,0
410,110,42.0,40.67639,-73.96003,1.0,1.0,1,1,0.0,0.0,1,0,0
411,60,101.0,40.79913,-73.9605699999999,1.0,1.0,1,1,0.0,1.0,0,1,0
412,200,101.0,40.72389,-73.98934,1.0,1.0,1,2,0.0,0.0,1,0,0
413,263,101.0,40.76206,-73.9998,1.0,1.0,1,1,0.0,0.0,1,0,0
414,150,101.0,40.78455,-73.97352,1.0,1.0,1,1,0.0,0.0,1,0,0
415,350,181.0,40.71827,-73.96259,23.0,1.0,1,1,0.0,0.0,0,1,0
416,79,101.0,40.8224,-73.94358,1.0,1.0,1,1,0.0,1.0,0,1,0
417,150,18.0,40.6795,-73.9685,1.0,1.0,1,1,0.0,0.0,1,0,0
418,150,101.0,40.73045,-73.98541,1.0,1.0,1,1,0.0,0.0,1,0,0
419,90,18.0,40.67189,-73.93499,1.0,1.0,1,1,0.0,0.0,1,0,0
420,85,101.0,40.76758,-73.98722,1.0,1.0,1,1,0.0,0.0,1,0,0
421,87,101.0,40.74189,-73.97833,1.0,1.0,1,2,0.0,0.0,1,0,0
422,95,101.0,40.76934,-73.98464,1.0,1.0,1,1,0.0,0.0,1,0,0
423,149,100.0,40.71695,-73.99031,1.0,1.0,1,1,0.0,0.0,1,0,0
424,60,18.0,40.67574,-73.95434,1.0,1.0,1,1,0.0,0.0,1,0,0
425,285,101.0,40.75663,-73.96681,1.0,1.5,1,1,0.0,0.0,1,0,0
426,150,101.0,40.74004,-74.00426,1.0,1.5,1,1,0.0,0.0,1,0,0
427,200,18.0,40.6886299999999,-74.0018099999999,1.0,1.0,2,3,0.0,1.0,1,0,0
428,250,27.0,40.741,-73.9995699999999,1.0,1.0,1,1,0.0,0.0,1,0,0
429,220,81.0,40.7589,-73.99015,1.0,1.0,1,1,0.0,0.0,1,0,0
430,75,52.0,40.7277099999999,-73.98172,1.0,1.0,1,1,0.0,0.0,0,1,0
431,100,18.0,40.71157,-73.9636,1.0,1.0,1,1,0.0,0.0,1,0,0
432,200,27.0,40.74272,-74.00309,1.0,1.0,1,1,0.0,0.0,1,0,0
433,140,58.0,40.64895,-73.95758,1.0,1.0,1,1,0.0,0.0,1,0,0
434,50,101.0,40.86186,-73.92701,1.0,1.0,1,1,0.0,0.0,0,1,0
435,70,18.0,40.67138,-73.95577,1.0,1.0,1,1,0.0,0.0,0,1,0
436,355,18.0,40.68418,-73.9692599999999,1.0,1.0,2,2,0.0,0.0,1,0,0
437,75,140.0,40.70719,-73.8963199999999,21.0,2.0,1,2,0.0,1.0,0,1,0
438,88,101.0,40.7345599999999,-74.00347,1.0,1.0,2,3,0.0,0.0,0,1,0
439,75,136.0,40.77987,-73.91565,1.0,1.0,1,1,0.0,0.0,1,0,0
440,65,140.0,40.7086599999999,-73.91537,21.0,1.0,1,1,0.0,1.0,0,1,0
441,125,80.0,40.80829,-73.9426,1.0,1.0,1,2,1.0,1.0,1,0,0
442,134,101.0,40.7485099999999,-73.97796,1.0,1.0,1,1,1.0,1.0,1,0,0
443,35,51.0,40.67635,-73.89124,1.0,2.0,1,1,0.0,1.0,0,1,0
444,249,32.0,40.69445,-73.96401,1.0,1.0,2,3,0.0,1.0,1,0,0
445,199,181.0,40.71407,-73.95336,1.0,1.0,1,1,0.0,1.0,1,0,0
446,68,18.0,40.69114,-73.94601,1.0,2.0,1,1,0.0,0.0,0,1,0
447,150,18.0,40.67406,-73.97697,1.0,1.0,1,1,0.0,0.0,1,0,0
448,95,101.0,40.72177,-73.9961,1.0,1.0,1,1,0.0,1.0,0,1,0
449,72,27.0,40.74034,-74.00259,1.0,1.0,1,1,0.0,0.0,0,1,0
450,69,18.0,40.68902,-73.99517,1.0,1.0,1,1,0.0,0.0,0,1,0
451,80,20.0,40.6967,-73.97622,1.0,1.0,1,1,0.0,0.0,0,1,0
452,130,101.0,40.72225,-73.98496,1.0,1.0,1,1,0.0,0.0,1,0,0
453,70,95.0,40.6582,-73.95275,21.0,1.0,1,1,0.0,1.0,0,1,0
454,69,18.0,40.71796,-73.95439,1.0,1.0,1,1,0.0,0.0,0,1,0
455,299,80.0,40.80748,-73.94869,12.0,1.5,2,2,0.0,0.0,1,0,0
456,103,18.0,40.63324,-73.99461,1.0,1.0,1,2,0.0,0.0,0,1,0
457,425,101.0,40.74225,-73.99492,1.0,2.0,1,2,0.0,0.0,1,0,0
458,75,32.0,40.68712,-73.95876,23.0,1.0,1,1,0.0,0.0,0,1,0
459,146,18.0,40.70985,-73.9452,1.0,1.0,2,2,1.0,1.0,0,1,0
460,120,42.0,40.67473,-73.96263,1.0,1.0,1,1,0.0,0.0,1,0,0
461,79,80.0,40.82655,-73.93943,1.0,1.0,1,1,0.0,0.0,0,1,0
462,120,101.0,40.80155,-73.96569,1.0,0.5,1,2,0.0,0.0,0,1,0
463,150,101.0,40.80745,-73.94353,1.0,1.0,1,1,1.0,0.0,1,0,0
464,350,80.0,40.82398,-73.954,1.0,2.0,3,3,0.0,0.0,1,0,0
465,85,10.0,40.68724,-73.95837,23.0,1.0,1,1,0.0,1.0,0,1,0
466,195,168.0,40.79241,-73.97111,12.0,1.0,1,1,0.0,1.0,1,0,0
467,95,80.0,40.8035099999999,-73.95648,1.0,1.5,1,1,0.0,1.0,0,1,0
468,50,18.0,40.67942,-73.96248,1.0,2.0,2,3,0.0,0.0,1,0,0
469,245,3.0,40.7621599999999,-73.9254199999999,21.0,2.0,3,4,0.0,1.0,1,0,0
470,100,111.0,40.76761,-73.98619,1.0,1.0,1,1,0.0,0.0,1,0,0
471,140,101.0,40.74092,-74.0003699999999,1.0,1.0,1,1,0.0,0.0,1,0,0
472,106,101.0,40.75154,-73.97104,1.0,1.5,1,1,0.0,0.0,1,0,0
473,171,101.0,40.78674,-73.97243,1.0,1.0,1,2,1.0,1.0,1,0,0
474,185,101.0,40.78747,-73.97238,26.0,1.0,1,2,1.0,1.0,1,0,0
475,120,101.0,40.7423099999999,-73.97839,1.0,1.0,1,1,0.0,0.0,1,0,0
476,210,101.0,40.71778,-74.00452,1.0,1.0,3,3,0.0,0.0,1,0,0
477,133,101.0,40.7296,-73.98479,1.0,1.0,1,1,0.0,1.0,1,0,0
478,259,101.0,40.71729,-74.00424,12.0,1.0,1,1,0.0,1.0,1,0,0
479,97,101.0,40.8596299999999,-73.9310699999999,1.0,1.0,1,2,0.0,1.0,0,1,0
480,125,101.0,40.80529,-73.96467,1.0,1.0,1,1,0.0,0.0,1,0,0
481,125,101.0,40.72064,-73.99605,1.0,1.0,1,1,1.0,0.0,1,0,0
482,150,101.0,40.80145,-73.95572,1.0,1.0,2,3,0.0,1.0,1,0,0
483,80,80.0,40.8116099999999,-73.94046,1.0,1.0,1,1,0.0,0.0,0,1,0
484,155,27.0,40.74314,-74.00119,1.0,1.0,1,1,0.0,0.0,0,1,0
485,90,10.0,40.68371,-73.95604,1.0,1.0,1,1,0.0,0.0,1,0,0
486,108,136.0,40.76372,-73.79201,1.0,1.0,1,1,0.0,1.0,0,0,1
487,175,18.0,40.7189,-73.95725,1.0,1.0,1,1,0.0,0.0,1,0,0
488,110,18.0,40.64294,-73.96016,1.0,1.0,1,3,0.0,0.0,1,0,0
489,250,18.0,40.66777,-73.9778099999999,1.0,1.0,3,6,0.0,0.0,1,0,0
490,200,101.0,40.7286299999999,-74.00137,1.0,1.0,2,1,0.0,0.0,1,0,0
491,89,3.0,40.7558299999999,-73.91839,1.0,1.0,1,1,0.0,1.0,1,0,0
492,500,101.0,40.72408,-73.99823,23.0,1.5,1,1,0.0,0.0,1,0,0
493,39,136.0,40.75754,-73.93004,1.0,1.0,1,1,0.0,0.0,0,1,0
494,55,22.0,40.70118,-73.92826,1.0,1.0,1,1,0.0,0.0,0,1,0
495,125,101.0,40.75982,-73.96521,1.0,1.0,1,1,0.0,0.0,1,0,0
496,175,32.0,40.68444,-73.95692,1.0,1.0,1,1,0.0,0.0,1,0,0
497,140,3.0,40.76361,-73.91793,1.0,1.0,1,1,1.0,0.0,1,0,0
498,75,18.0,40.70369,-73.93284,1.0,1.0,1,1,0.0,1.0,0,1,0
499,390,3.0,40.77466,-73.91807,1.0,1.0,1,1,0.0,0.0,1,0,0
500,52,18.0,40.70745,-73.9430699999999,1.0,1.0,1,1,0.0,0.0,0,0,1
501,95,101.0,40.759,-73.9953,1.0,1.0,1,1,0.0,0.0,1,0,0
502,105,27.0,40.75039,-74.00287,1.0,1.0,1,1,0.0,0.0,1,0,0
503,200,181.0,40.71435,-73.95073,1.0,1.0,1,2,0.0,0.0,1,0,0
504,65,101.0,40.83556,-73.94609,1.0,1.5,1,1,0.0,1.0,0,1,0
505,100,1.0,40.72439,-73.9776699999999,1.0,2.0,1,1,0.0,0.0,0,1,0
506,195,59.0,40.73997,-73.98789,1.0,1.0,1,1,0.0,0.0,1,0,0
507,100,101.0,40.77734,-73.9877,1.0,1.0,1,1,0.0,1.0,1,0,0
508,155,18.0,40.67453,-73.96759,1.0,1.0,1,1,0.0,0.0,1,0,0
509,250,44.0,40.78027,-73.90821,21.0,2.5,3,1,0.0,0.0,1,0,0
510,200,10.0,40.69407,-73.94551,1.0,1.0,1,1,0.0,1.0,0,0,1
511,90,64.0,40.69377,-73.97009,1.0,1.0,1,1,0.0,0.0,0,1,0
512,350,101.0,40.7346099999999,-74.00594,1.0,1.0,1,3,0.0,0.0,0,0,1
513,59,101.0,40.72578,-73.98448,1.0,1.0,1,1,0.0,1.0,0,1,0
514,120,101.0,40.79767,-73.96114,1.0,1.0,1,2,1.0,1.0,0,1,0
515,140,101.0,40.73652,-74.00876,1.0,1.0,1,1,0.0,0.0,1,0,0
516,200,168.0,40.7982,-73.97173,1.0,1.0,1,1,0.0,0.0,1,0,0
517,225,30.0,40.71247,-73.99873,1.0,1.0,2,3,0.0,0.0,1,0,0
518,145,64.0,40.6879799999999,-73.97442,1.0,1.0,1,1,0.0,1.0,1,0,0
519,119,10.0,40.6819099999999,-73.95475,1.0,1.0,1,1,0.0,0.0,1,0,0
520,155,18.0,40.71188,-73.9608,1.0,1.0,1,1,0.0,0.0,1,0,0
521,100,18.0,40.70719,-73.95228,1.0,2.0,1,1,0.0,0.0,0,1,0
522,220,101.0,40.71818,-73.98206,1.0,1.0,2,2,0.0,0.0,1,0,0
523,135,1.0,40.72762,-73.98218,1.0,1.0,1,1,0.0,0.0,1,0,0
524,100,101.0,40.81915,-73.93964,1.0,1.0,1,1,0.0,0.0,1,0,0
525,195,18.0,40.67708,-73.96649,1.0,1.0,1,2,0.0,0.0,1,0,0
526,295,101.0,40.77775,-73.98732,1.0,2.0,1,1,0.0,0.0,1,0,0
527,80,101.0,40.85082,-73.9378,1.0,1.0,1,1,0.0,0.0,0,1,0
528,250,101.0,40.72877,-73.98794,12.0,1.0,1,1,0.0,1.0,1,0,0
529,150,101.0,40.76553,-73.96262,1.0,1.0,1,1,0.0,0.0,1,0,0
530,225,18.0,40.72034,-73.95669,1.0,1.0,1,2,0.0,0.0,1,0,0
531,60,18.0,40.68356,-73.9404199999999,1.0,1.0,1,1,0.0,1.0,0,1,0
532,350,101.0,40.80118,-73.96783,1.0,1.5,3,5,0.0,0.0,1,0,0
533,225,27.0,40.75351,-73.99762,1.0,1.0,1,1,0.0,0.0,1,0,0
534,60,44.0,40.77452,-73.90889,1.0,1.0,1,1,0.0,0.0,0,1,0
535,105,167.0,40.7666,-73.95903,1.0,1.0,1,1,0.0,1.0,1,0,0
536,115,22.0,40.70308,-73.92765,1.0,1.0,1,1,0.0,1.0,1,0,0
537,150,167.0,40.77043,-73.9515,1.0,1.0,2,4,0.0,0.0,1,0,0
538,65,18.0,40.66882,-73.98841,29.0,1.0,1,1,0.0,1.0,0,1,0
539,150,18.0,40.67759,-73.95432,29.0,2.5,4,4,0.0,1.0,1,0,0
540,165,18.0,40.68561,-73.92029,21.0,1.5,1,1,0.0,0.0,0,1,0
541,175,167.0,40.77483,-73.94674,1.0,1.0,1,1,0.0,0.0,1,0,0
542,116,101.0,40.7449,-73.9765599999999,1.0,1.0,2,2,0.0,0.0,1,0,0
543,150,18.0,40.67338,-73.96415,1.0,1.0,1,1,0.0,0.0,1,0,0
544,163,181.0,40.70538,-73.9294599999999,23.0,1.0,1,1,0.0,0.0,1,0,0
545,200,181.0,40.7176,-73.95234,1.0,2.0,3,3,0.0,0.0,1,0,0
546,173,168.0,40.78592,-73.97775,1.0,1.0,1,1,0.0,0.0,1,0,0
547,250,42.0,40.67504,-73.95273,1.0,2.0,2,2,0.0,0.0,1,0,0
548,275,181.0,40.70747,-73.93879,1.0,1.0,3,3,0.0,0.0,1,0,0
549,63,32.0,40.68631,-73.96802,1.0,1.0,1,1,0.0,0.0,1,0,0
550,130,24.0,40.6821599999999,-73.99504,1.0,1.0,1,1,0.0,0.0,1,0,0
551,200,18.0,40.68418,-73.98039,23.0,1.5,2,2,0.0,1.0,1,0,0
552,150,3.0,40.76108,-73.9274,1.0,1.0,1,1,0.0,0.0,1,0,0
553,79,18.0,40.70876,-73.94971,1.0,1.0,1,1,1.0,1.0,0,1,0
554,149,18.0,40.71986,-73.95925,1.0,1.0,1,1,0.0,0.0,1,0,0
555,200,101.0,40.72721,-73.98411,1.0,1.0,1,1,0.0,0.0,1,0,0
556,85,79.0,40.83378,-73.94966,1.0,1.0,2,1,0.0,0.0,0,1,0
557,60,139.0,40.70947,-73.8292199999999,1.0,1.0,1,1,0.0,0.0,0,1,0
558,160,181.0,40.7119,-73.9603099999999,1.0,1.0,1,1,0.0,1.0,1,0,0
559,80,18.0,40.70281,-73.94328,1.0,1.0,1,1,0.0,0.0,0,1,0
560,250,32.0,40.69319,-73.96351,1.0,2.0,2,3,0.0,0.0,1,0,0
561,349,101.0,40.74117,-73.99517,1.0,1.5,1,1,0.0,0.0,1,0,0
562,165,80.0,40.8058599999999,-73.9464199999999,1.0,1.0,1,2,0.0,0.0,1,0,0
563,240,101.0,40.73713,-74.00232,1.0,1.0,1,1,0.0,1.0,1,0,0
564,79,10.0,40.68194,-73.9275699999999,21.0,1.0,1,1,0.0,0.0,0,1,0
565,215,18.0,40.68509,-73.93854,21.0,1.0,2,4,0.0,1.0,1,0,0
566,55,22.0,40.6916,-73.92294,1.0,1.0,1,1,0.0,0.0,0,1,0
567,65,22.0,40.69764,-73.93084,1.0,1.0,2,1,0.0,0.0,1,0,0
568,100,101.0,40.85604,-73.93469,1.0,1.0,1,1,0.0,1.0,1,0,0
569,35,101.0,40.82513,-73.94617,1.0,1.0,1,1,0.0,1.0,0,1,0
570,57,136.0,40.75979,-73.81016,21.0,1.0,1,1,0.0,0.0,0,1,0
571,300,18.0,40.72103,-73.94798,1.0,1.0,2,2,0.0,1.0,1,0,0
572,110,75.0,40.73319,-73.95623,1.0,1.0,2,2,0.0,0.0,0,1,0
573,99,181.0,40.72166,-73.94037,1.0,1.0,2,1,0.0,0.0,1,0,0
574,70,181.0,40.71622,-73.96042,1.0,1.0,1,1,0.0,0.0,0,1,0
575,135,68.0,40.67869,-73.99197,1.0,1.0,1,1,0.0,1.0,1,0,0
576,47,154.0,40.63132,-74.08799,21.0,1.5,1,1,0.0,1.0,0,1,0
577,69,80.0,40.80394,-73.9506,1.0,2.0,1,1,0.0,0.0,0,1,0
578,150,18.0,40.67378,-73.96471,1.0,1.0,2,2,0.0,0.0,1,0,0
579,68,18.0,40.62908,-73.95965,1.0,1.0,1,1,0.0,0.0,0,1,0
580,149,101.0,40.77627,-73.98365,1.0,1.0,1,1,0.0,0.0,1,0,0
581,120,22.0,40.70738,-73.92213,1.0,1.0,1,1,0.0,0.0,0,1,0
582,250,101.0,40.77613,-73.94872,1.0,1.0,1,1,0.0,0.0,1,0,0
583,40,173.0,40.85123,-73.93223,1.0,1.0,1,2,0.0,1.0,0,1,0
584,55,75.0,40.73184,-73.9580199999999,1.0,1.0,1,1,0.0,0.0,0,1,0
585,500,18.0,40.71699,-73.95817,1.0,2.0,3,3,0.0,0.0,1,0,0
586,130,52.0,40.7225,-73.98267,1.0,1.0,1,1,0.0,0.0,1,0,0
587,150,77.0,40.66059,-73.99361,1.0,1.0,1,1,1.0,0.0,1,0,0
588,200,18.0,40.71733,-73.9531,1.0,1.0,1,2,0.0,1.0,1,0,0
589,90,135.0,40.67922,-73.96907,1.0,1.0,1,2,0.0,0.0,1,0,0
590,269,112.0,40.76188,-73.97193,1.0,1.0,1,1,0.0,0.0,1,0,0
591,400,101.0,40.73126,-74.00502,1.0,1.0,1,1,0.0,0.0,1,0,0
592,349,101.0,40.73075,-73.99265,1.0,1.0,1,1,0.0,0.0,1,0,0
593,85,18.0,40.6763,-73.96528,1.0,1.0,1,1,0.0,0.0,1,0,0
594,150,100.0,40.71593,-73.99031,1.0,1.0,1,1,0.0,0.0,1,0,0
595,107,136.0,40.75665,-73.92015,1.0,1.0,2,4,0.0,0.0,1,0,0
596,80,136.0,40.76074,-73.80969,21.0,1.0,1,1,0.0,0.0,0,1,0
597,75,80.0,40.8129,-73.95213,1.0,1.0,1,1,0.0,0.0,0,1,0
598,250,176.0,40.73574,-74.00056,1.0,1.0,1,1,0.0,0.0,1,0,0
599,36,18.0,40.6969099999999,-73.96713,1.0,2.0,2,2,0.0,1.0,0,1,0
600,140,95.0,40.66251,-73.95374,1.0,1.0,1,1,0.0,0.0,1,0,0
601,75,18.0,40.70694,-73.95307,1.0,2.0,1,1,0.0,0.0,0,1,0
602,60,18.0,40.6894099999999,-73.9524699999999,1.0,1.0,1,1,0.0,0.0,0,1,0
603,95,101.0,40.71275,-73.98682,1.0,1.0,1,1,0.0,0.0,0,1,0
604,120,18.0,40.7016,-73.91868,1.0,1.0,1,1,0.0,0.0,1,0,0
605,100,10.0,40.68196,-73.95168,1.0,1.0,1,1,0.0,0.0,1,0,0
606,100,18.0,40.64651,-73.97662,1.0,1.0,1,1,0.0,0.0,1,0,0
607,190,101.0,40.7303099999999,-73.9842599999999,1.0,1.0,1,1,0.0,0.0,1,0,0
608,65,80.0,40.80712,-73.95316,1.0,1.0,1,1,0.0,0.0,0,1,0
